
 Lista de Imóveis da Caixa;;Data de geração:;27/10/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555503057790 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL- 93 ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503057790
 8555503058036 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL 73 ;75.305,50;130.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503058036
 8555503230386 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 17 ;73.567,68;127.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503230386
 8555503726950 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL- 81 ;78.201,87;135.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503726950
 8555503742166 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 09 ;74.726,23;129.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503742166
 8555503946659 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL 36 ;75.305,50;130.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503946659
 8555507085135 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 66 ;78.781,14;136.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507085135
 8555509209672 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BLOCO 46 ;75.884,78;131.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509209672
 8555510102258 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 201, BL 90 ;72.988,41;126.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510102258
 8555512990541 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 20 ;76.464,05;132.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512990541
 8555513006560 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL 18 ;75.305,50;130.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513006560
 8555524308902 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 25 ANTIGO LOTE 48-A ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524308902
 8555524480225 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 101, BL 54 ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 163360.54 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524480225
 8555525207913 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 132 ;77.043,32;133.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525207913
 8555527367268 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 06 ;74.726,23;129.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527367268
 8444406639311 ;AM ;MANAUS ;JORGE TEIXEIRA ;RUA FILODENDRO, N. 482, ANTIGA RUA LAÇO DE AMOR, Nº 65B, LT 11 ;86.412,42;149.000,00;42.01;Casa, 0.00 de área total, 69.96 de área privativa, 250.69 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406639311
 1555512278274 ;AM ;MANAUS ;DOM PEDRO II ;RUA ANTONIO RAPOSO TAVARES, N. SN, QD 12 LT 29 ;303.619,84;520.000,00;41.62;Casa, 240.00 de área total, 52.60 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555512278274
 8787708302029 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 403, BL. 23 ;86.648,52;148.000,00;41.46;Apartamento, 123.98 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708302029
 8555502996270 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL98 ;84.306,67;144.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502996270
 8555503751092 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 98 ;83.721,21;143.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503751092
 8555506042211 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 76 ;85.477,60;146.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506042211
 8555530324590 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 515, Apto 404, BLOCO 14 ;81.964,82;140.000,00;41.46;Apartamento, 77.92 de área total, 42.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530324590
 8555534098064 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 580, Apto 102, BL 36 BEM VIVER TOTAL VILLE - RES VIDA ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 42.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534098064
 8787707485081 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 505, BL 01 ;81.379,36;139.000,00;41.46;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707485081
 8787710502013 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 112, BL 04 ;88.990,38;152.000,00;41.46;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710502013
 8787712741619 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 509, PAV 5  BL 02 ;87.819,45;150.000,00;41.46;Apartamento, 82.98 de área total, 41.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712741619
 8787703292726 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 303, BL 05 ;98.963,30;167.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703292726
 8787704290980 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 503, BL 15 ;98.963,30;167.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704290980
 8787705213920 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 504, BLOCO 20 ;97.185,51;164.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705213920
 8787705241320 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 504, BL 23 LT 02 ;101.926,27;172.000,00;40.75;Apartamento, 0.00 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705241320
 8787706721733 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 303, BL 23 ;94.222,54;159.000,00;40.75;Apartamento, 123.98 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706721733
 8787706747937 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 504, BL16 5PAV ;96.592,92;163.000,00;40.75;Apartamento, 0.00 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706747937
 8787706863740 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 502, BL04 ;105.481,84;178.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706863740
 8787706904439 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 201, BL09 ;95.407,73;161.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706904439
 8787707035884 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 404, BL 10 ;92.444,76;156.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707035884
 8787707046258 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 402, BL 10 ;98.370,70;166.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707046258
 8787715309238 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 0, Apto 304, BL 14 ;100.148,49;169.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715309238
 8787701691429 ;AM ;MANAUS ;SANTA ETELVINA ;RUA AYRES DA CRUZ, N. 474, Apto 104, BL 06 ;93.629,95;158.000,00;40.75;Apartamento, 85.55 de área total, 41.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701691429
 8787707891314 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 401, BLOCO 08 ;103.704,06;175.000,00;40.75;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707891314
 8787708492332 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA JOSÉ NÁPOLES HITOTUZI, N. 131, Apto 101, BL 10 ;92.444,76;156.000,00;40.75;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708492332
 8787712960680 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA DAS TORRES (ANTIGA AVENIDA TORRES), N. 8292, Apto 204, BL 05 ;99.555,89;168.000,00;40.75;Apartamento, 82.98 de área total, 41.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712960680
 8444409084477 ;AM ;MANAUS ;COND VALE DO SOL ;RUA ANIBAL MELO, N. SN, Apto 104, BL E-04 ;79.161,06;131.000,00;39.58;Apartamento, 0.00 de área total, 45.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409084477
 8787713723347 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 303, BL 23 ;111.816,50;185.000,00;39.56;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713723347
 8787712641053 ;AM ;MANAUS ;PLANALTO ;AV JOSE MOACIR TEBERGA DE TOLEDO, N. 1564, Apto 203, BL07 LOT PQ MOSAICO ;126.322,42;209.000,00;39.56;Apartamento, 60.51 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712641053
 8787708152051 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA JOSÉ NÁPOLES HITOTUZI, N. 131, Apto 204, BL 08 ;116.228,72;192.300,00;39.56;Apartamento, 83.02 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708152051
 8787710276765 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 1081, Apto 109, BL 01 ;112.420,91;186.000,00;39.56;Apartamento, 106.38 de área total, 55.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710276765
 8787710446431 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 106, BLOCO 5 ;115.442,98;191.000,00;39.56;Apartamento, 0.00 de área total, 57.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710446431
 1555519822190 ;AM ;MANAUS ;TANCREDO NEVES ;RUA DOM BÔSCO, N. 35, LTE 35 - QD 48 ;92.791,87;152.000,00;38.96;Terreno, 0.00 de área total, 0.00 de área privativa, 203.18 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555519822190
 1555515371810 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 386, Apto 402, BL 15 ;90.960,45;149.000,00;38.96;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555515371810
 1555528909104 ;AM ;MANAUS ;JAPIIM ;RUA PROJETADA, N. 47, LT 01, QD 35 ;109.933,58;178.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 171.51 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555528909104
 8444406755842 ;AM ;MANAUS ;SAO JOSE OPERARIO ;RUA CASTANHO, N. 2, ETAPA I ;130.290,62;207.000,00;37.06;Casa, 0.00 de área total, 257.66 de área privativa, 190.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406755842
 1444404627687 ;AM ;MANAUS ;CIDADE NOVA ;RUA RIO AYRAO, N. 89, ;145.396,78;231.000,00;37.06;Casa, 79.45 de área total, 79.45 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404627687
 8444406593435 ;AM ;MANAUS ;PRACA 14 DE JANEIRO ;AVENIDA NHAMUNDA, N. 143, ;147.285,05;234.000,00;37.06;Casa, 107.92 de área total, 107.92 de área privativa, 177.44 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406593435
 1787701365639 ;AM ;MANAUS ;PONTA NEGRA ;AVENIDA FREDERICO BAIRD, N. 2880, Apto 105, BLOCO 04 ;119.590,43;190.000,00;37.06;Apartamento, 41.51 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701365639
 1444405909384 ;AM ;MANAUS ;CIDADE DE DEUS ;RUA CAMPINA DE MOABE, N. 99, ;141.353,46;224.576,14;37.06;Casa, 69.01 de área total, 69.01 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405909384
 1444418111874 ;AM ;MANAUS ;CENTRO ;AVENIDA GETULIO VARGAS, N. 401, Apto 1102, PAV 11 ;302.724,29;475.000,00;36.27;Apartamento, 0.00 de área total, 123.33 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418111874
 8444404028250 ;AM ;MANAUS ;NOVO ALEIXO ;RUA JOSE FURTADO BELEM ( ANTIGA RUA RIO IÇA ), N. 38, QD I 39 LT 25 ;154.230,06;242.000,00;36.27;Casa, 115.85 de área total, 49.63 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404028250
 8787710626987 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 307, BLOCO 01 ;134.043,70;154.000,00;12.96;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710626987
 8787708897731 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 403,  08 ;157.778,98;161.000,00;2.01;Apartamento, 83.81 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708897731
 8787703540967 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 302, BL 02 ;172.000,00;172.000,00;0.00;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703540967
 8787706589800 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 201, BL 19 ;167.000,00;167.000,00;0.00;Apartamento, 123.98 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706589800
 8787706828406 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 401, BL 04 ;166.000,00;166.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706828406
 8787706828929 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 304, BL 03 ;164.000,00;164.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706828929
 8787708664613 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 304, BL 08 ;174.000,00;174.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708664613
 1289700006052 ;AM ;MANAUS ;CIDADE NOVA ;RUA SETENTA E OITO (78), N. 9, QD 242 ;214.000,00;214.000,00;0.00;Casa, 124.48 de área total, 124.48 de área privativa, 262.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1289700006052
 8444426684207 ;AM ;MANAUS ;FLORES ;RUA BARAO DO RIO BRANCO, N. 324 699, Apto 204, BL 22 ;208.000,00;208.000,00;0.00;Apartamento, 56.83 de área total, 56.83 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426684207
